company_id,final_score,trajectory,persistence,group_id,country,currency,erp,created_at,base_score,base_score_band,behavioral_cohort,group_size_in_sample,group_erp,coverage_pct,months_available,currency_scope,rule_version,data_cutoff,primary_fallback_used,drift_fallback_used
COMP_0955,68.4,deteriorating,confirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:56,71.8,70-80,70-80|deteriorating,14,Microsoft Business Central,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0956,81.3,stable,unconfirmed,GROUP_0166,,EUR,,2026-04-28 09:50:11,81.3,80-90,80-90|stable,1,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0957,70.0,deteriorating,unconfirmed,GROUP_0006,,EUR,,2026-05-07 08:28:25,70.0,70-80,70-80|deteriorating,3,,1.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0958,74.7,deteriorating,unconfirmed,GROUP_0200,ES,EUR,netsuite,2025-03-05 17:06:44,74.7,70-80,70-80|deteriorating,9,Netsuite,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0959,,insufficient_data,unconfirmed,GROUP_0013,,EUR,sageX3,2024-05-23 10:03:08,,,,12,Sage X3,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0960,100.0,stable,unconfirmed,GROUP_0137,,EUR,netsuite,2024-11-11 10:28:11,100.0,90-100,90-100|stable,4,Netsuite,0.29,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0961,100.0,insufficient_data,unconfirmed,GROUP_0101,,EUR,,2024-11-04 15:09:24,100.0,90-100,,18,,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0962,85.7,improving,unconfirmed,GROUP_0154,,EUR,,2023-07-04 07:38:18,85.7,80-90,80-90|improving,4,Microsoft Business Central,0.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0963,82.8,stable,unconfirmed,GROUP_0159,,EUR,,2022-09-07 14:21:06,82.8,80-90,80-90|stable,13,,0.08,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0964,100.0,improving,confirmed,GROUP_0039,,EUR,businessCentral,2026-04-10 11:55:34,96.1,90-100,90-100|improving,5,,0.71,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0965,82.6,improving,unconfirmed,GROUP_0229,,EUR,,2026-05-06 15:27:44,82.6,80-90,80-90|improving,1,,1.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0966,,insufficient_data,unconfirmed,GROUP_0094,,BRL,netsuite,2024-11-07 10:00:39,,,,13,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0967,80.9,improving,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:48:47,80.9,80-90,80-90|improving,22,Sage 50,1.0,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0968,80.0,deteriorating,unconfirmed,GROUP_0129,,EUR,businessCentral,2025-04-21 12:34:39,80.0,80-90,80-90|deteriorating,6,Microsoft Business Central,0.11,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0969,61.4,deteriorating,unconfirmed,GROUP_0158,,EUR,,2023-05-02 09:27:03,61.4,60-70,60-70|deteriorating,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0970,83.1,improving,confirmed,GROUP_0011,,EUR,,2026-01-20 21:37:56,80.3,80-90,80-90|improving,10,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0971,,insufficient_data,unconfirmed,GROUP_0152,,GBP,,2025-12-04 16:12:28,,,,4,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0972,54.5,deteriorating,unconfirmed,GROUP_0170,,EUR,,2025-06-10 11:08:30,54.5,50-60,50-60|deteriorating,16,,0.69,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0973,66.6,deteriorating,unconfirmed,GROUP_0013,,EUR,sageX3,2024-05-23 10:03:15,66.6,60-70,60-70|deteriorating,12,Sage X3,0.83,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0974,50.3,deteriorating,confirmed,GROUP_0195,,EUR,businessCentral,2026-01-09 10:35:44,60.3,60-70,60-70|deteriorating,6,,1.0,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0975,89.1,deteriorating,unconfirmed,GROUP_0237,NL,EUR,netsuite,2025-06-30 13:55:49,89.1,80-90,80-90|deteriorating,5,,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0976,60.0,stable,unconfirmed,GROUP_0149,,GBP,m3Rosetta,2026-02-16 10:34:08,60.0,60-70,60-70|stable,13,MOVEX,0.38,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0977,85.9,deteriorating,unconfirmed,GROUP_0080,,EUR,netsuite,2026-01-23 12:29:49,85.9,80-90,80-90|deteriorating,1,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0978,82.1,stable,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:40:15,82.1,80-90,80-90|stable,22,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0979,84.6,deteriorating,unconfirmed,GROUP_0018,,EUR,businessCentral,2025-09-02 07:36:09,84.6,80-90,80-90|deteriorating,12,,0.05,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0980,73.3,deteriorating,unconfirmed,GROUP_0118,,EUR,,2023-10-05 14:15:58,73.3,70-80,70-80|deteriorating,8,Microsoft Business Central,0.07,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0981,100.0,stable,unconfirmed,GROUP_0118,,EUR,businessCentral,2023-10-05 14:15:36,100.0,90-100,90-100|stable,8,Microsoft Business Central,0.5,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0982,77.1,deteriorating,unconfirmed,GROUP_0207,ES,EUR,,2025-03-10 09:05:55,77.1,70-80,70-80|deteriorating,1,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0983,88.4,stable,unconfirmed,GROUP_0118,,EUR,businessCentral,2023-10-05 14:15:42,88.4,80-90,80-90|stable,8,Microsoft Business Central,0.88,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0984,100.0,improving,confirmed,GROUP_0218,,EUR,businessCentral,2025-04-24 15:34:33,90.6,90-100,90-100|improving,16,Microsoft Navision,0.12,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0985,61.1,deteriorating,unconfirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:37:12,61.1,60-70,60-70|deteriorating,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0986,59.4,stable,unconfirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:47,59.4,50-60,50-60|stable,13,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0987,75.7,stable,unconfirmed,GROUP_0035,,EUR,businessCentral,2024-03-06 08:44:16,75.7,70-80,70-80|stable,14,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0988,69.3,stable,unconfirmed,GROUP_0236,,EUR,,2026-03-02 13:47:48,69.3,60-70,60-70|stable,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0989,54.7,stable,unconfirmed,GROUP_0038,,EUR,sageX3,2025-06-05 16:04:57,54.7,50-60,50-60|stable,3,,0.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0990,,insufficient_data,unconfirmed,GROUP_0211,,USD,netsuite,2025-10-27 18:21:35,,,,15,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0991,70.0,improving,unconfirmed,GROUP_0127,,EUR,,2025-09-24 16:15:34,70.0,70-80,70-80|improving,8,,0.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0992,77.6,deteriorating,unconfirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 10:06:12,77.6,70-80,70-80|deteriorating,11,,0.73,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0993,77.9,improving,unconfirmed,GROUP_0226,,EUR,businessCentral,2025-10-07 09:36:54,77.9,70-80,70-80|improving,4,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0994,63.7,deteriorating,confirmed,GROUP_0037,ES,EUR,navision,2024-11-20 19:58:55,72.0,70-80,70-80|deteriorating,6,Microsoft Navision,0.88,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0995,69.9,stable,unconfirmed,GROUP_0113,,EUR,,2025-03-07 11:07:23,69.9,60-70,60-70|stable,4,Desarrollo propio,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0996,73.1,improving,unconfirmed,GROUP_0203,,EUR,netsuite,2026-02-19 15:44:01,73.1,70-80,70-80|improving,5,,0.78,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0997,93.3,stable,unconfirmed,GROUP_0117,,EUR,,2025-10-06 08:19:31,93.3,90-100,90-100|stable,6,,0.77,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0998,65.8,deteriorating,unconfirmed,GROUP_0192,,EUR,,2025-09-29 11:01:00,65.8,60-70,60-70|deteriorating,4,,1.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0999,78.7,deteriorating,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:11:32,78.7,70-80,70-80|deteriorating,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1000,100.0,stable,unconfirmed,GROUP_0105,,EUR,,2026-02-17 16:22:43,100.0,90-100,90-100|stable,1,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1001,67.3,improving,unconfirmed,GROUP_0143,,EUR,businessCentral,2024-02-22 09:45:30,67.3,60-70,60-70|improving,10,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1002,54.8,deteriorating,unconfirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 10:16:40,54.8,50-60,50-60|deteriorating,11,,0.82,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1003,,insufficient_data,unconfirmed,GROUP_0132,,MXN,netsuite,2024-03-15 09:26:30,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1004,,insufficient_data,unconfirmed,GROUP_0109,,USD,netsuite,2024-06-21 12:06:18,,,,1,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1005,62.9,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:27:18,62.9,60-70,60-70|stable,21,,1.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1006,81.6,deteriorating,unconfirmed,GROUP_0163,,EUR,navision,2024-02-13 09:25:11,81.6,80-90,80-90|deteriorating,3,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1007,78.7,deteriorating,unconfirmed,GROUP_0159,,EUR,,2022-07-18 15:20:05,78.7,70-80,70-80|deteriorating,13,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1008,80.7,improving,confirmed,GROUP_0220,,EUR,navision,2025-02-10 16:21:55,73.3,70-80,70-80|improving,6,Microsoft Navision,0.2,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1009,86.7,stable,unconfirmed,GROUP_0059,,EUR,businessCentral,2025-03-03 17:43:07,86.7,80-90,80-90|stable,2,Microsoft Business Central,0.0,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1010,77.4,deteriorating,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:04,77.4,70-80,70-80|deteriorating,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1011,74.6,improving,unconfirmed,GROUP_0155,,EUR,etendo,2024-08-29 08:47:43,74.6,70-80,70-80|improving,11,Etendo,0.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1012,60.4,deteriorating,unconfirmed,GROUP_0032,,EUR,,2026-01-21 23:16:10,60.4,60-70,60-70|deteriorating,4,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1013,73.6,stable,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:40:02,73.6,70-80,70-80|stable,19,Microsoft Business Central,0.7,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1014,,insufficient_data,unconfirmed,GROUP_0132,,AUD,,2025-02-28 09:19:45,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1015,,insufficient_data,unconfirmed,GROUP_0132,,USD,,2024-09-12 09:07:05,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1016,77.3,stable,unconfirmed,GROUP_0069,,EUR,businessCentral,2026-03-10 14:10:55,77.3,70-80,70-80|stable,3,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1017,81.8,improving,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:25:34,81.8,80-90,80-90|improving,19,Microsoft Business Central,0.53,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1018,87.0,stable,unconfirmed,GROUP_0060,,USD,netsuite,2025-11-17 10:52:52,87.0,80-90,80-90|stable,3,,0.82,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1019,88.2,deteriorating,unconfirmed,GROUP_0118,,EUR,businessCentral,2026-03-16 14:21:44,88.2,80-90,80-90|deteriorating,8,Microsoft Business Central,0.67,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1020,45.9,stable,unconfirmed,GROUP_0195,,EUR,businessCentral,2026-01-09 10:38:35,45.9,40-50,40-50|stable,6,,1.0,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1021,62.9,deteriorating,unconfirmed,GROUP_0236,,EUR,,2026-03-02 13:56:28,62.9,60-70,60-70|deteriorating,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1022,,insufficient_data,unconfirmed,GROUP_0126,,MXN,m3Rosetta,2024-05-21 08:09:54,,,,11,Infor M3 ,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1023,,insufficient_data,unconfirmed,GROUP_0119,,NOK,,2026-03-05 16:15:55,,,,5,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1024,74.8,improving,confirmed,GROUP_0226,,EUR,businessCentral,2025-10-07 09:37:22,67.4,60-70,60-70|improving,4,,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1025,76.6,improving,unconfirmed,GROUP_0032,,EUR,,2026-01-21 23:17:57,76.6,70-80,70-80|improving,4,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1026,69.1,deteriorating,confirmed,GROUP_0186,,EUR,businessCentral,2026-04-20 11:39:50,79.1,70-80,70-80|deteriorating,1,,0.43,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1027,65.1,deteriorating,unconfirmed,GROUP_0095,,EUR,,2025-11-26 14:20:45,65.1,60-70,60-70|deteriorating,12,,0.81,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1028,83.4,improving,confirmed,GROUP_0069,,EUR,businessCentral,2026-03-10 14:11:45,78.6,70-80,70-80|improving,3,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1029,83.3,improving,unconfirmed,GROUP_0016,ES,EUR,businessOne,2024-05-20 13:20:31,83.3,80-90,80-90|improving,15,SAP Business One,0.33,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1030,68.7,deteriorating,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:24:14,68.7,60-70,60-70|deteriorating,19,Microsoft Business Central,0.73,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1031,60.2,deteriorating,unconfirmed,GROUP_0187,,EUR,,2026-05-15 08:02:23,60.2,60-70,60-70|deteriorating,8,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1032,79.9,improving,confirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:13:48,73.3,70-80,70-80|improving,17,,0.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1033,71.8,improving,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:44:45,71.8,70-80,70-80|improving,22,Sage 50,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1034,99.7,stable,unconfirmed,GROUP_0128,,EUR,,2026-01-27 14:12:27,99.7,90-100,90-100|stable,4,Netsuite,0.88,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1035,75.3,deteriorating,unconfirmed,GROUP_0148,,EUR,businessCentral,2025-04-01 07:15:06,75.3,70-80,70-80|deteriorating,3,Microsoft Business Central,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1036,74.2,deteriorating,unconfirmed,GROUP_0121,,EUR,,2026-07-12 21:14:46,74.2,70-80,70-80|deteriorating,1,,1.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1037,68.1,stable,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:09:21,68.1,60-70,60-70|stable,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1038,93.1,improving,confirmed,GROUP_0018,,EUR,businessCentral,2025-09-02 07:35:19,83.1,80-90,80-90|improving,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1039,80.8,improving,unconfirmed,GROUP_0146,ES,EUR,,2024-09-23 13:52:18,80.8,80-90,80-90|improving,6,Sage 200,0.76,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1040,62.7,deteriorating,unconfirmed,GROUP_0056,ES,EUR,sage200,2025-11-05 10:25:06,62.7,60-70,60-70|deteriorating,4,,0.92,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1041,87.8,improving,unconfirmed,GROUP_0007,,EUR,,2026-04-27 14:40:18,87.8,80-90,80-90|improving,5,,0.12,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1042,80.5,deteriorating,unconfirmed,GROUP_0012,,EUR,,2023-10-13 12:42:51,80.5,80-90,80-90|deteriorating,1,,0.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1043,80.0,stable,unconfirmed,GROUP_0047,,EUR,businessCentral,2026-01-28 08:56:31,80.0,80-90,80-90|stable,5,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1044,81.0,stable,unconfirmed,GROUP_0076,,EUR,,2026-04-13 13:53:38,81.0,80-90,80-90|stable,2,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1045,80.8,deteriorating,unconfirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:36:35,80.8,80-90,80-90|deteriorating,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1046,71.5,deteriorating,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:06:37,71.5,70-80,70-80|deteriorating,15,Microsoft Dynamics - AX 2009,1.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1047,81.9,stable,unconfirmed,GROUP_0092,,EUR,,2026-07-02 14:58:30,81.9,80-90,80-90|stable,6,,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1048,100.0,improving,confirmed,GROUP_0067,,EUR,,2025-10-02 15:10:42,96.5,90-100,90-100|improving,6,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1049,72.3,stable,unconfirmed,GROUP_0025,,EUR,dynamicsAx,2026-03-09 12:48:58,72.3,70-80,70-80|stable,2,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1050,53.0,deteriorating,confirmed,GROUP_0047,,EUR,businessCentral,2026-03-30 14:08:56,63.0,60-70,60-70|deteriorating,5,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1051,66.7,deteriorating,unconfirmed,GROUP_0095,,EUR,,2025-11-26 14:20:07,66.7,60-70,60-70|deteriorating,12,,0.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1052,75.7,improving,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:58,75.7,70-80,70-80|improving,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1053,70.7,stable,unconfirmed,GROUP_0002,,EUR,,2026-07-03 12:25:32,70.7,70-80,70-80|stable,1,,1.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1054,49.9,deteriorating,confirmed,GROUP_0159,,EUR,,2022-09-07 14:20:09,59.9,50-60,50-60|deteriorating,13,,0.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1055,88.6,improving,confirmed,GROUP_0087,,EUR,,2025-10-06 14:30:04,84.7,80-90,80-90|improving,9,,0.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1056,100.0,insufficient_data,unconfirmed,GROUP_0152,,GBP,,2025-12-04 16:12:52,100.0,90-100,,4,,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1057,67.6,deteriorating,unconfirmed,GROUP_0218,ES,USD,businessCentral,2025-09-09 08:07:47,67.6,60-70,60-70|deteriorating,16,Microsoft Navision,1.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1058,67.7,deteriorating,unconfirmed,GROUP_0124,,EUR,,2025-12-04 10:52:51,67.7,60-70,60-70|deteriorating,3,,0.85,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1059,68.3,deteriorating,unconfirmed,GROUP_0131,,EUR,,2025-07-22 20:42:29,68.3,60-70,60-70|deteriorating,9,,1.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1060,67.8,stable,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:29:36,67.8,60-70,60-70|stable,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1061,90.8,improving,confirmed,GROUP_0111,,EUR,businessOne,2023-12-22 07:53:51,80.8,80-90,80-90|improving,2,SAP Business One,0.33,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1062,57.0,deteriorating,confirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:49:33,63.7,60-70,60-70|deteriorating,10,,0.75,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1063,74.4,deteriorating,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:25,74.4,70-80,70-80|deteriorating,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1064,79.1,stable,unconfirmed,GROUP_0056,,EUR,sage200,2025-04-08 11:22:09,79.1,70-80,70-80|stable,4,,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1065,76.9,improving,unconfirmed,GROUP_0215,,EUR,,2026-01-07 10:29:28,76.9,70-80,70-80|improving,1,,0.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1066,74.5,improving,unconfirmed,GROUP_0051,,EUR,,2025-09-22 07:51:02,74.5,70-80,70-80|improving,4,,1.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1067,86.7,deteriorating,unconfirmed,GROUP_0211,,AUD,netsuite,2025-06-07 13:08:47,86.7,80-90,80-90|deteriorating,15,Netsuite,0.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1068,68.0,insufficient_data,unconfirmed,GROUP_0209,,GBP,,2026-02-05 14:48:13,68.0,60-70,,1,,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1069,83.8,improving,unconfirmed,GROUP_0155,,EUR,etendo,2023-01-13 09:54:50,83.8,80-90,80-90|improving,11,Etendo,0.39,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1070,67.9,deteriorating,unconfirmed,GROUP_0031,,EUR,sage200,2025-01-24 11:18:44,67.9,60-70,60-70|deteriorating,1,Sage 200,1.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1071,73.3,deteriorating,unconfirmed,GROUP_0164,,GBP,netsuite,2026-01-22 11:08:42,73.3,70-80,70-80|deteriorating,2,,0.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1072,65.8,stable,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:09:54,65.8,60-70,60-70|stable,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1073,54.2,deteriorating,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:39:24,54.2,50-60,50-60|deteriorating,22,Sage 50,0.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1074,65.0,stable,unconfirmed,GROUP_0238,,EUR,sage200,2025-05-04 17:08:08,65.0,60-70,60-70|stable,4,Sage 200,0.94,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1075,100.0,improving,unconfirmed,GROUP_0022,,EUR,,2025-11-17 11:28:27,100.0,90-100,90-100|improving,13,Netsuite,0.64,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1076,60.7,stable,unconfirmed,GROUP_0131,,EUR,,2025-07-22 20:43:34,60.7,60-70,60-70|stable,9,,0.94,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1077,50.0,deteriorating,confirmed,GROUP_0081,,EUR,a3,2025-09-09 10:08:16,54.7,50-60,50-60|deteriorating,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1078,61.0,deteriorating,unconfirmed,GROUP_0013,,EUR,sageX3,2024-05-23 10:03:23,61.0,60-70,60-70|deteriorating,12,Sage X3,0.91,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1079,85.8,improving,confirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:36:54,82.9,80-90,80-90|improving,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1080,72.1,stable,unconfirmed,GROUP_0007,,EUR,,2026-04-27 14:41:13,72.1,70-80,70-80|stable,5,,0.88,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1081,85.1,improving,confirmed,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:37:41,80.9,80-90,80-90|improving,19,Microsoft Business Central,1.0,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1082,81.9,deteriorating,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:40:52,81.9,80-90,80-90|deteriorating,22,Sage 50,0.92,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
